"curriculo_id";"titulo_artigo";"nome_evento";"titulo_anais_ou_proceedings";"ano_trabalho"
2446301582459104;Automatic Ocular Alignment Evaluation for Strabismus Detection Using U-NET and ResNet Networks;"2019 8th Brazilian Conference on Intelligent Systems (BRACIS)";"2019 8th Brazilian Conference on Intelligent Systems (BRACIS)";2019
2446301582459104;An Automatic Framework for Predicting Lawsuits in Energy Supply Companies Using XGBoost and Balanced Bagging;ICEFP 2019 : International Conference on Energy Forecasting and Planning;Proceedings of International Conference on Energy Forecasting and Planning (ICEFP 2019);2019
2446301582459104;Temporal Convolutional Network applied for Forecasting Individual Monthly Electric Energy Consumption;"2020 IEEE International Conference on Systems, Man, and Cybernetics (SMC)";"2020 IEEE International Conference on Systems, Man, and Cybernetics (SMC)";2020
2446301582459104;Taxonomic Indexes for Automatic Prostate Segmentation on 3D MRI Scans Using Superpixels, and Probabilistic Atlas;International Conference on Systems, Signals and Image Processing;Proceedings of the 2020 International Conference on Systems, Signals and Image Processing (IWSSIP);2020
2446301582459104;Self-Reading by Speech: An End-to-end Speech Recognition Method Applied to the Energy Consumption Measurement on Mobile Devices;International Conference on Systems, Signals and Image Processing;Proceedings of the 2020 International Conference on Systems, Signals and Image Processing (IWSSIP);2020
2446301582459104;Natural gas detection in onshore data using transfer learning from a LSTM pre-trained with offshore data;SEG Technical Program Expanded Abstracts 2020;SEG Technical Program Expanded Abstracts 2020;2020
2446301582459104;Multiclass Legal Judgment Outcome Prediction for Consumer Lawsuits using XGBoost and TPE;"2020 IEEE International Conference on Systems, Man, and Cybernetics (SMC)";"2020 IEEE International Conference on Systems, Man, and Cybernetics (SMC)";2020
2446301582459104;Legal Judgment Prediction in the Context of Energy Market using Gradient Boosting;"2020 IEEE International Conference on Systems, Man, and Cybernetics (SMC)";"2020 IEEE International Conference on Systems, Man, and Cybernetics (SMC)";2020
2446301582459104;Automatic Prostate Segmentation on 3D MRI Scans Using Convolutional Neural Networks with Residual Connections and Superpixels;International Conference on Systems, Signals and Image Processing;Proceedings of the 2020 International Conference on Systems, Signals and Image Processing (IWSSIP);2020
2446301582459104;"Segmentação de coração em tomografias computadorizadas utilizando atlas probabilístico e redes neurais convolucionais";Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS);"21 Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS)";2021
2446301582459104;"Detecção de Nódulos da Tireoide em Exames de Termografia utilizando Redes Neurais Convolucionais em Cascata";Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS);"21 Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS)";2021
2446301582459104;Classificação de Esteatose Hepática Não Alcoólica em Imagens Térmicas da Região do Fígado Utilizando Redes Neurais Convolucionais;Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS);"21 Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS)";2021
2446301582459104;"Classificação automática de glóbulos brancos usando descritores de forma e textura e eXtreme Gradient Boosting";Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS);"21 Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS)";2021
2446301582459104;An automatic method for prostate segmentation on 3D MRI scans using local phylogenetic indexes and XGBoost;Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS);"21 Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS)";2021
4754106250302979;Uma Ferramenta de Autoria para Construção de Ambientes de Realidade Virtual para Subestações de Energia Baseada em Panoramas Aumentados;Workshop of Industry Applications (WIA);Workshop of Industry Applications (WIA) in the 30th Conference on Graphics, Patterns and Images (SIBGRAPI'17);2017
4754106250302979;Virtual and Augmented Reality Applications Development Methodology using natural markers in industrial scenarios;CONFERENCE ON GRAPHICS, PATTERNS AND IMAGES, 31. (SIBGRAPI);Proceedings CONFERENCE ON GRAPHICS, PATTERNS AND IMAGES, 31. (SIBGRAPI);2018
4754106250302979;Um Sistema WebGIS para auxiliar a organização da leitura do consumo em distribuidoras de energia;VII Jornada de Informática do Maranhão;ANAIS DA JIM;2018
4754106250302979;"MACP MOBILE: UMA VERSÃO PARA ANDROID DA FERRAMENTA MACP PARA AUXÍLIO NO APRENDIZADO DE LÓGICA DE PROGRAMAÇÃO";"XII Congresso Norte Nordeste de Pesquisa e Inovação (CONNEPI)";"Anais do XII Congresso Norte Nordeste de Pesquisa e Inovação (CONNEPI)";2018
4754106250302979;Exame Clínico da Osteoartrose do Joelho com Realidade Aumentada;XVIII Simpósio Brasileiro de Computação Aplicada à Saúde;Anais do Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS);2018
4754106250302979;A webGIS measurement and clustering planning system for electric power consumer units;"2018 13th Iberian Conference on Information Systems and Technologies (CISTI)";"2018 13th Iberian Conference on Information Systems and Technologies (CISTI)";2018
4754106250302979;Classificação de Risco em Transferências Voluntárias Federais Utilizando XGBoost;XIV Congresso Brasileiro de Inteligência Computacional (CBIC);CBIC 2019;2019
4754106250302979;On Evolutionary and Swarm Computation for Solving the Dynamic Economic Dispatch Problem: a Rapid Review;XXIII Congresso Brasileiro de Automática;CBA 2020;2020
5012476998883237;Towards Situation-Aware Mobile Applications in Mental Health;"2016 IEEE 29th International Symposium on ComputerBased Medical Systems (CBMS)";"2016 IEEE 29th International Symposium on Computer-Based Medical Systems (CBMS)";2016
5012476998883237;Context-aware and user-centric triggering of mobile interventions;International Society for Research on Internet interventions - 8th Scientific Meeting;International Society for Research on Internet interventions - 8th Scientific Meeting;2016
5012476998883237;Using Brain-Computer Interface and Internet of Things to Improve Healthcare for Wheelchair Users;The Eleventh International Conference on Mobile Ubiquitous Computing, Systems, Services and Technologies (UBICOMM 2017);Proceedings of The Eleventh International Conference on Mobile Ubiquitous Computing, Systems, Services and Technologies  UBICOMM 2017;2017
5012476998883237;Um Sistema Flexível para Aquisição, Visualização e Processamento de Sinais Neurais com Suporte à Comunicação Móvel;Congresso Brasileiro de Informática em Saúde;Anais do XVI Congresso Brasileiro de Informática em Saúde;2018
5012476998883237;Poster Abstract: Real-Time DDoS Detection Based on Complex Event Processing for IoT;"2018 IEEE/ACM Third International Conference on InternetofThings Design and Implementation (IoTDI)";"2018 IEEE/ACM Third International Conference on Internet-of-Things Design and Implementation (IoTDI)";2018
5012476998883237;O Uso do Aplicativo Segundo Mendel como Recurso Didático no Processo de Ensino e Aprendizagem de Genética no Ensino Médio;Congresso Norte-Nordeste de Pesquisa e Inovação (Connepi);Anais do XII Congresso Norte-Nordeste de Pesquisa e Inovação;2018
5012476998883237;KAHOOT: O Uso de Tecnologia Digital para a Aprendizagem de Biologia Celular no IFMA-Campus Barreirinhas;III Simpósio Nacional de Tecnologias Digitais na Educação;Anais do III Simpósio Nacional de Tecnologias Digitais na Educação;2018
5012476998883237;Algoritmo para Limiarização de Imagens Topográficas da Atividade Cortical;Congresso Brasileiro de Informática em Saúde;Anais do XVI Congresso Brasileiro de Informática em Saúde;2018
5012476998883237;Utilizando Métricas de Qualidade na Avaliação de uma Aplicação para Cidades Inteligentes;IV Workshop sobre Aspectos Sociais, Humanos e Econômicos de Software;Anais do Workshop sobre Aspectos Sociais, Humanos e Econômicos de Software (WASHES);2019
5012476998883237;Um Guia Móvel para Assistir Turistas do Parque Nacional dos Lençóis Maranhenses;VII Escola Regional de Computação Ceará, Maranhão, Piauí (ERCEMAPI 2019);Anais da  VII Escola Regional de Computação Ceará, Maranhão, Piauí (ERCEMAPI 2019);2019
5012476998883237;Objetos Digitais de Aprendizagem de Ciências Biológicas no Ensino Fundamental e Médio: Uma Revisão Sistemática da Literatura Brasileira;XXX Simpósio Brasileiro de Informática na Educação (Brazilian Symposium on Computers in Education);Anais do XXX Simpósio Brasileiro de Informática na Educação (SBIE 2019);2019
5012476998883237;Mobile Mental Health: A Review of Applications for Depression Assistance;"2019 IEEE 32nd International Symposium on ComputerBased Medical Systems (CBMS)";"2019 IEEE 32nd International Symposium on Computer-Based Medical Systems (CBMS)";2019
5012476998883237;Detecção de DDoS baseado em Processamento de Eventos Complexo para IoT;Computer on the Beach 2019;Anais do Computer on the Beach 2019;2019
5012476998883237;A Domain-Specific Modeling Language for Specification of Clinical Scores in Mobile Health;"14th International Conference on Evaluation of Novel Approaches to Software Engineering";Proceedings of the 14th International Conference on Evaluation of Novel Approaches to Software Engineering;2019
5012476998883237;Uma Arquitetura Distribuída IoT para Gestão de Presença e Encontros de Pessoas em Ambientes Internos;Escola Regional de Computação Ceará, Maranhão, Piauí;Anais da  Escola Regional de Computação Ceará, Maranhão, Piauí (ERCEMAPI 2020);2020
5012476998883237;Qualidade de Produto em Aplicações para Cidades Inteligentes: Um Mapeamento Sistemático da Literatura;XVI Simpósio Brasileiro de Sistemas de Informação;Anais do XVI Simpósio Brasileiro de Sistemas de Informação;2020
5012476998883237;Product Quality for Smart Cities Applications: A Mapping Study;SBSI'20: XVI Brazilian Symposium on Information Systems;XVI Brazilian Symposium on Information Systems;2020
5012476998883237;Mental Health Ubiquitous Monitoring: Detecting Context-Enriched Sociability Patterns Through Complex Event Processing;"2020 IEEE 33rd International Symposium on ComputerBased Medical Systems (CBMS)";"2020 IEEE 33rd International Symposium on Computer-Based Medical Systems (CBMS)";2020
5012476998883237;Facilitando a Distribuição Segura de Dados de Contexto em Aplicações de Internet das Coisas Móveis;Escola Regional de Computação Ceará, Maranhão, Piauí;Anais da  Escola Regional de Computação Ceará, Maranhão, Piauí (ERCEMAPI 2020);2020
5225588855422632;On the train timetabling problem and heuristics;Simpósio Brasileiro de Pesquisa Operacional;Anais do XLVIII SBPO Simpósio Brasileiro de Pesquisa Operacional;2016
5225588855422632;Assimilação Gaussiana para Clustering Search com Aplicação em Otimização Contínua Irrestrita;Simpósio Brasileiro de Pesquisa Operacional;Anais do XLVIII SBPO Simpósio Brasileiro de Pesquisa Operacional;2016
5225588855422632;Multi-Network-Feedback-Error-Learning with Automatic Insertion: Validation to a Nonlinear System;Latin American Workshop on Computational Neuroscience;LAWCN 2017 Latin American Workshop on Computational Neuroscience;2017
5225588855422632;A New Particle Weighting Strategy for Robot Mapping FastSLAM;"14th International Conference on Informatics in Control, Automation and Robotics";Proceedings of the 14th International Conference on Informatics in Control, Automation and Robotics;2017
5225588855422632;Meta-Learning for Recommending Metaheuristics for the MaxSAT Problem;"2018 7th Brazilian Conference on Intelligent Systems (BRACIS)";"2018 7th Brazilian Conference on Intelligent Systems (BRACIS)";2018
5225588855422632;Clustering Search with Estimation of Distribution;CNMAC 2017 XXXVII Congresso Nacional de Matemática Aplicada e Computacional;"";2018
5225588855422632;Autonomous Exploration Guided by Optimisation Metaheuristic;"2018 15th International Conference on Control, Automation, Robotics and Vision (ICARCV)";"2018 15th International Conference on Control, Automation, Robotics and Vision (ICARCV)";2018
5225588855422632;Aplicações de Computação Paralela em Jogos Digitais;JIM 2018 - VII Jornada de Informática do Maranhão;JIM 2018 - VII Jornada de Informática do Maranhão;2018
5225588855422632;A Neuro-Inspired Approach to Solve a Simultaneous Location and Mapping Task Using Shared Information in Multiple Robots Systems;"2018 15th International Conference on Control, Automation, Robotics and Vision (ICARCV)";"2018 15th International Conference on Control, Automation, Robotics and Vision (ICARCV)";2018
5225588855422632;Machine Learning to Estimate the Amount of Training to Learn a Motor Skill;"21st International Conference on Human-Computer Interaction";"21ST INTERNATIONAL CONFERENCE ON HUMAN-COMPUTER INTERACTION";2019
5225588855422632;A Comparative Study on Automatic Model and Hyper-parameter Selection in Classifier Ensembles;Brazilian Conference on Intelligent Systems (BRACIS) - 8th;Procedings;2019
5225588855422632;Automatic Tuning of RatSLAM?s Parameters by Irace and Iterative Closest Point;IECON 2020 46th Annual Conference of the IEEE Industrial Electronics Society;IECON 2020 The 46th Annual Conference of the IEEE Industrial Electronics Society;2020
5523293886612004;A Stochastic Adaptive Genetic Algorithm for Solving Unconstrained Multimodal Numerical Problems;IEEE Conference on Evolving and Adaptive Intelligent Systems;Conference on Evolving and Adaptive Intelligent Systems;2016
5523293886612004;Uma análise de Algoritmos de Enxame para colaboração em Sistemas de Autoria Inteligente;XXVIII Simpósio Brasileiro de Informática na Educação SBIE (Brazilian Symposium on Computers in Education);"";2017
5523293886612004;Processo de desenvolvimento de software focado em sistemas distribuídos autonômicos;Escola Regional de Alto Desempenho (ERAD-SP);Escola Regional de Alto Desempenho (ERAD-SP);2017
5523293886612004;Autoria de Atividades de Aprendizagem Adaptativas com base na Inteligencia Coletiva;XXVIII Simpósio Brasileiro de Informática na Educação SBIE (Brazilian Symposium on Computers in Education);org.crossref.xschema._1.Title@16d77f9d;2017
5523293886612004;An Adaptive Algorithm for Updating Populations on SPEA2;Simpósio Brasileiro de Automação Inteligente;XIII Simpósio Brasileiro de Automação Inteligente;2017
5523293886612004;A Parallel Adaptive Genetic Algorithm for Unconstrained Multimodal Numerical Optimization;Simpósio Brasileiro de Automação Inteligente (SBAI);XIII Simpósio Brasileiro de Automação Inteligente;2017
5523293886612004;Reinsurance Analytics Using Serial and Parallel Computation on the Multiobjective Evolutionary Algorithm SPEA2;Congresso Brasileiro de Automática;Congresso Brasileiro de Automática;2018
5523293886612004;Aplicação de Autômatos Celulares Paralelos para Simulação do Impacto Causado pela Elevação do Nível do Mar;WSCAD-WIC;XIX Simpósio de Sistemas Computacionais de Alto Desempenho;2018
5523293886612004;Um Estudo Sobre Meta-Heurísticas em Otimização Multimodal;Computer on the Beach;Computer on the Beach;2020
5523293886612004;Um Algoritmo Híbrido Baseado em Fireworks e Evolução Diferencial para Otimização Numérica;Computer on the Beach;Computer on the Beach;2020
5523293886612004;On a Cooperative Hybrid Algorithm Based on Harmony Search and Differential Evolution for Numerical Optimization;Computer on the Beach;Computer on the Beach;2020
5523293886612004;On Transfer Learning for Classifying COVID-19 in Chest X-Ray Images;Congresso Brasileiro de Automática 2020;Anais do Congresso Brasileiro de Automática 2020;2020
5523293886612004;On Evolutionary and Swarm Computation for Solving the Dynamic Economic Dispatch: a Rapid Review;Congresso Brasileiro de Automática 2020;Anais do Congresso Brasileiro de Automática 2020;2020
5523293886612004;On Convolutional Neural Networks and Transfer Learning for Classifying Breast Cancer on Histopathological Images Using GPU;"27o Congresso Brasileiro de Engenharia Biomédica";IFMBE Proceedings;2020
5523293886612004;An Enhanced Auto Adaptive Vector Evaluated-Based Metaheuristic for Solving the Environmental-Economic Dispatch Problem;Hybrid Intelligent Systems;"20th International Conference on Hybrid Intelligent Systems";2020
5523293886612004;A Parallel Mix Self-Adaptive Genetic Algorithm for Solving the Dynamic Economic Dispatch Problem;Simpósio Brasileiro de Sistemas Elétricos;VIII Simpósio Brasileiro de Sistemas Elétricos;2020
5523293886612004;A Novel Parallel SPEA2 for Solving the Environmental-Economic Dispatch Problem: Competitive vs Cooperative Approach;Simpósio Brasileiro de Sistemas Elétricos;VIII Simpósio Brasileiro de Sistemas Elétricos;2020
5523293886612004;Utilizando Análise de Sentimentos e SVM na Classificação de Tweets Depressivos;Computer on the Beach;Computer on the Beach;2021
5523293886612004;Busca Cuco para Resolução de Problemas de Otimização sem Restrições;Computer on the Beach;Computer on the Beach;2021
5901564732655853;Learning to play Dominoes;VI Jornada de Informática do Maranhão (JIM 2016);VI Jornada de Informática do Maranhão (JIM 2016);2016
5901564732655853;A movement activity recognition pervasive system for patient monitoring in ambient assisted living;the 31st Annual ACM Symposium;"Proceedings of the 31st Annual ACM Symposium on Applied Computing - SAC '16";2016
5901564732655853;Mobile Mental Health: A Review of Applications for Depression Assistance;"2019 IEEE 32nd International Symposium on ComputerBased Medical Systems (CBMS)";"2019 IEEE 32nd International Symposium on Computer-Based Medical Systems (CBMS)";2019
5901564732655853;A Mobility Restriction Authoring Tool Approach based on a Domain Specific Modeling Language and Model Transformation;"21st International Conference on Enterprise Information Systems";Proceedings of the 21st International Conference on Enterprise Information Systems;2019
5901564732655853;A Domain-Specific Modeling Language for Specification of Clinical Scores in Mobile Health;"14th International Conference on Evaluation of Novel Approaches to Software Engineering";Proceedings of the 14th International Conference on Evaluation of Novel Approaches to Software Engineering;2019
5901564732655853;Mental Health Ubiquitous Monitoring: Detecting Context-Enriched Sociability Patterns Through Complex Event Processing;"2020 IEEE 33rd International Symposium on ComputerBased Medical Systems (CBMS)";"2020 IEEE 33rd International Symposium on Computer-Based Medical Systems (CBMS)";2020
6047330108382641;UMA ABORDAGEM GENÉTICA PARA REDES NEURAIS CONVOLUCIONAIS;VI Jornada de Informática do Maranhão;Anais da Jornada de Informática do Maranhão;2016
6047330108382641;UM ESTUDO SOBRE VETORES DE DESCRITORES LOCALMENTE AGREGADOS PARA DIAGNÓSTICO DE CÂNCER DE MAMA;VI Jornada de Informática do Maranhão;Anais da Jornada de Informática do Maranhão;2016
6047330108382641;RECONHECIMENTO DE NOTAS MUSICAIS MANUSCRITAS UTILIZANDO OS DESCRITORES ORB COM BAG OF WORDS;VI Jornada de Informática do Maranhão;Anais da Jornada de Informática da Maranhão;2016
6047330108382641;RECONHECIMENTO AUTOMÁTICO DE MOVIMENTOS ARTÍSTICOS EM PINTURAS: UM COMPARATIVO;VI Jornada de Informática do Maranhão;Anais da Jornada de Informática do Maranhão;2016
6047330108382641;MODELO DE CLASSIFICAÇÃO TEXTUAL PARA AUXÍLIO DE TELECONSULTORIAS;VI Jornada de Informática do Maranhão;Anais da Jornada de Informática do Maranhão;2016
6047330108382641;Diagnóstico de Glaucoma em Retinografias Baseado em Geoestatística;Congresso Brasileiro de Informática em Saúde;XV Congresso Brasileiro de Informática em Saúde;2016
6047330108382641;Diagnóstico de Câncer de Mama Através de Vetores de Descritores Localmente Agregados;XVI Workshop de Informática Médica (WIM 2016);Anais do XXXVI congresso da sociedade brasileira de  computação;2016
6047330108382641;"DIAGNOSTICO AUTOMATIZADO DO ESTRABISMO PELO METODO DE PRISMA&COVER UTILIZANDO IMAGENS DIGITAIS";"60º Congresso Brasileiro de Oftalmologia";"60º Congresso Brasileiro de Oftalmologia";2016
6047330108382641;DIAGNOSTICO AUTOMATIZADO DO ESTRABISMO PELO METODO DE PRISMA&COVER UTILIZANDO IMAGENS DIGITAIS;"60º Congresso Brasileiro de Oftalmologia";"60º Congresso Brasileiro de Oftalmologia";2016
6047330108382641;DETECÇÃO AUTOMÁTICA DO GLAUCOMA EM IMAGENS DE FUNDO DE OLHO;XXVIII Seminário de Iniciação Científica - SEMIC/UFMA;Livro de Resumo do XXVIII Seminário de Iniciação Científica;2016
6047330108382641;Aplicativo Multiplataforma para Planejar Cirurgias de Estrabismo;XVI Workshop de Informática Médica (WIM 2016);Anais do XXXVI congresso da sociedade brasileira de  computação;2016
6047330108382641;Abordagem Deep Learning para Classificação de Lesões Mamárias;XVI Workshop de Informática Médica (WIM 2016);Anais do XXXVI congresso da sociedade brasileira de  computação;2016
6047330108382641;AVALIAÇÃO AUTOMÁTICA DA RELAÇÃO ESCAVAÇÃO/DISCO PARA DETECÇÃO DO GLAUCOMA;VI Jornada de Informática do Maranhão;Anais da Jornada de Informática do Maranhão;2016
6047330108382641;A Deep Approach for Handwritten Musical Symbols Recognition;"22nd Brazilian Symposium";Proceedings of the 22nd Brazilian Symposium on Multimedia and the Web - Webmedia '16;2016
6047330108382641;Segmentação de Exsudatos em Imagens de Fundo de Olho para Detecção de Retinopatia Diabética;IV Encontro Acadêmico de Computação (EAComp) - UFMA;Anais do VI Eacomp - UFMA;2017
6047330108382641;Segmentação automática de medidores eletromecânico e eletrônico baseado em imagens;XIII Simpósio Brasileiro de Automação Inteligente (SBAI);Anais do XIII Simpósio Brasileiro de Automação Inteligente;2017
6047330108382641;Planejamento Cirúrgico de Estrabismo Horizontal Utilizando Regressores de Múltiplas Saídas;XVII Workshop de Informática Médica (WIM 2017);Anais do XXXVII congresso da sociedade brasileira de  computação;2017
6047330108382641;Medição e Validação de Consumo de Energia Elétrica usando Dispositivos Móveis e Processamento de Imagens;"30th Conference on Graphics, Patterns and Images (SIBGRAPI'17)";Workshop of Industry Applications (WIA) in the 30th Conference on Graphics, Patterns and Images (SIBGRAPI'17);2017
6047330108382641;Leitura Automática de Códigos de Barras em Imagens de Medidores de Energia Elétrica;"30th Conference on Graphics, Patterns and Images (SIBGRAPI'17)";Workshop of Industry Applications (WIA) in the 30th Conference on Graphics, Patterns and Images (SIBGRAPI'17);2017
6047330108382641;Dimmer: Um framework para o Processamento de Imagens Oftalmológicas;VI Eacomp - Encontro dos alunos de computação;Anais do VI Eacomp;2017
6047330108382641;Diagnóstico do Glaucoma em Retinografias Usando LBP e SVM;VI Eacomp - Encontro acadêmico de computação;Anais do VI Eacomp;2017
6047330108382641;Diagnóstico de Melanoma usando Função K de Ripley e Máquinas de Vetor de Suporte;IV Encontro Acadêmico de Computação (EAComp) - UFMA;Anais do VI Eacomp - UFMA;2017
6047330108382641;Diagnóstico de Glaucoma em Imagens de Fundo de Olho utilizando os Índices de Diversidade de Shannon e McIntosh;XVII Workshop de Informática Médica (WIM 2017);Anais do XXXVII congresso da sociedade brasileira de  computação;2017
6047330108382641;Detecção automática de medidores elétricos em imagens utilizando uma combinação de SVM e CNN;XIII Simpósio Brasileiro de Automação Inteligente (SBAI);Anais do XIII Simpósio Brasileiro de Automação Inteligente;2017
6047330108382641;Detecção Automática de Presença de Assinatura em Protocolos de Recebimento de Reaviso de Distribuidora de Energia Elétrica;"30th Conference on Graphics, Patterns and Images (SIBGRAPI'17)";Workshop of Industry Applications (WIA) in the 30th Conference on Graphics, Patterns and Images (SIBGRAPI'17);2017
6047330108382641;Classification of Malignant and Benign Tissues in Mammography using Dental Shape Descriptors and Shape Distribution;"7th Latin American Conference on Networked and Electronic Media (LACNEM)";"7th Latin American Conference on Networked and Electronic Media (LACNEM 2017)";2017
6047330108382641;Avaliação automática de versões oculares em imagens;XVII Workshop de Informática Médica (WIM 2017);Anais do XXXVII congresso da sociedade brasileira de  computação;2017
6047330108382641;Automatic consumption reading on electromechanical meters using HoG and SVM;"7th Latin American Conference on Networked and Electronic Media (LACNEM)";"7th Latin American Conference on Networked and Electronic Media (LACNEM 2017)";2017
6047330108382641;UM SISTEMA WEBGIS PARA AUXILIAR A ORGANIZAÇÃO DA LEITURA DO CONSUMO EM DISTRIBUIDORAS DE ENERGIA;VII JORNADA DE INFOMÁTICA DO MARANHÃO;VII JORNADA DE INFOMÁTICA DO MARANHÃO (JIM 2018);2018
6047330108382641;Teste Automático de Brückner baseado em Imagens;"18º SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE (SBCAS) (WIM 2018),";SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE;2018
6047330108382641;Tear Film Classification Using Phylogenetic Diversity Indexes as Texture Descriptor;IEEE Symposium on Computers and Communications (ISCC);Proceedings IEEE Symposium on Computers and Communications (ISCC);2018
6047330108382641;Sign Language Recognition based on 3D Convolutional Neural Networks;"15th International Conference on Image Analysis and Recognition";Proceedings 15th International Conference on Image Analysis and Recognition  (ICIAR);2018
6047330108382641;Segmentação Semiautomática de Imagens de Lesões Corneanas Utilizando Aprendizado Supervisionado;Congresso Brasileiro de Informática em Saúde;Anais do Congresso Brasileiro de Informática em Saúde;2018
6047330108382641;Segmentation of the Retinal Reflex in Bruckner Test Images using U-Net Convolutional Network;"15th International Conference on Image Analysis and Recognition  (ICIAR)";Proceedings 15th International Conference on Image Analysis and Recognition  (ICIAR);2018
6047330108382641;Sclera Segmentation in Face Images Using Image Foresting Transform;"22nd IBEROAMERICAN CONGRESS ON PATTERN RECOGNITION (CIARP)";"22nd IBEROAMERICAN CONGRESS ON PATTERN RECOGNITION";2018
6047330108382641;Medição Móvel de Consumo de Energia Elétrica através de Imagens;XXIII Seminário Nacional de Distribuição de Energia Elétrica (SENDI 2018);XXIII Seminário Nacional de Distribuição de Energia Elétrica;2018
6047330108382641;Image Processing of Artworks for Construction of 3D Models Accessible to the Visually Impaired.;International Conference on Applied Human Factors and Ergonomics (AHFE2018);Advances in Intelligent Systems and Computing: Advances in Manufacturing, Production Management and Process Control;2018
6047330108382641;Glaucoma Diagnosis over Eye Fundus Image through Deep Features.;"25th International Conference on Systems, Signals and Image Processing (IWSSIP 2018)";Proceedings International Conference on Systems, Signals and Image Processing;2018
6047330108382641;FERRAMENTA COMPUTACIONAL PARA A AVALIAÇÃO AUTOMATIZADA DAS VERSÕES OCULARES;"62 Congresso Brasileiro de Oftalmologia (CBO)";"62 Congresso Brasileiro de Oftalmologia (CBO)";2018
6047330108382641;Evolving Convolutional Neural Networks for Glaucoma Diagnosis.;"18º SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE (SBCAS) (WIM 2018)";SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE;2018
6047330108382641;Evaluation of Melanoma Diagnosis using Imbalanced Learning;"18º SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE (SBCAS) (WIM 2018)";SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE;2018
6047330108382641;Evaluation of Melanoma Diagnosis using Deep Features;"25th International Conference on Systems, Signals and Image Processing (IWSSIP)";Proceedings International Conference on Systems, Signals and Image Processing;2018
6047330108382641;Dispositivo de Baixo Custo para Detecção de Patologias da Visão;"18º SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE (SBCAS) (WIM 2018)";SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE;2018
6047330108382641;Diagnóstico do Glaucoma em Imagens de Retinografia usando Variantes de Padrões Locais Binários;"18º SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE (SBCAS) (WIM 2018)";SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE;2018
6047330108382641;Diagnóstico do Glaucoma em Imagens de Fundo de Olho Usando Matriz de Coocorrência e SVM;VII Jornada de Informática do Maranhão;VII Jornada de Informática do Maranhão (JIM 2018);2018
6047330108382641;Diagnóstico Automático de Glaucoma em Imagens de Retinografia baseado no CDR usando U-Net;VII Jornada de Informática do Maranhão;VII Jornada de Informática do Maranhão (JIM 2018);2018
6047330108382641;Diagnosis of Non-Small Cell Lung Cancer Using Phylogenetic Diversity in Radiomics Context;"15th International Conference on Image Analysis and Recognition";Proceedings 15th International Conference on Image Analysis and Recognition  (ICIAR);2018
6047330108382641;Classificação do Filme Lacrimal usando a Função K de Ripley como Descritor de Textura;SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE (SBCAS 2018) (WIM 2018);Anais do 18th SIMPÓSIO BRASILEIRO DE COMPUTAÇÃO APLICADA À SAÚDE;2018
6047330108382641;Automatic Power Consumption Reading on Digital Meters based on Adaptive Thresholds and Multiresolution Templates;Computer on the Beach;Computer on the Beach - 2018;2018
6047330108382641;iagnóstico de Glaucoma em Imagens de Fundo de Olho Usando Índices Taxonômicos;Escola Regional de Computação Aplicada à Saúde (ERCAS);Escola Regional de Computação Aplicada à Saúde (ERCAS) 2019;2019
6047330108382641;Using Unsupervised Learning to Determine Geospatial Clusters in Municipalities to Improve Energy Measurements;GEOProcessing 2019: The Eleventh International Conference on Advanced Geographic Information Systems, Applications, and Services;Geoprocessing 2019: The Eleventh International Conference on Advanced Geographic Information Systems, Applications, and Services;2019
6047330108382641;Otimização de CNN aplicada ao Diagnóstico de Melanoma;Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS 2019);Anais do XIX Simpósio Brasileiro de Computação Aplicada à Saúde;2019
6047330108382641;"Meta Aprendizagem de Extração de Características Aplicada ao Diagnóstico de Glaucoma";Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS 2019);Anais do XIX Simpósio Brasileiro de Computação Aplicada à Saúde;2019
